"date"	"hour"	"precip"	"drivers_onduty"	"drivers_occupied"	"t_onduty"	"t_occupied"	"n_pass"	"n_trip"	"n_mile"	"earnings"
"34732"	"2013-07-31"	15	NA	10228	10228	7600.69388889	5473.02833333	35216	20419	60614.2345643	329161.147119
"34733"	"2013-08-01"	0	0	9500	9500	6164.16555556	3772.94666667	30007	17282	63257.8601224	294109.709545
"34734"	"2013-08-01"	12	9	5179	5179	4529.85222222	3279.40861111	16079	12661	1758300.99107	180962.574172
"34735"	"2013-08-02"	7	NA	4032	4032	2791.25805556	1578.60055556	10291	9387	25915.0256558	122259.939204
"34736"	"2013-08-02"	19	NA	5507	5507	4570.40722222	2997.30861111	19791	14809	186254.39843	211324.316111
"34737"	"2013-08-02"	20	NA	5085	5085	3972.53916667	2635.98944444	19034	13986	1733607.38085	191801.025344
"34738"	"2013-08-03"	3	NA	3616	3616	2644.20388889	1547.53444444	11290	8086	1079178.83338	126468.22421
"34739"	"2013-08-03"	15	NA	4508	4508	3194.36305556	1958.16527778	13461	9561	3208175.89852	134570.228439
"34740"	"2013-08-04"	11	NA	3853	3853	2771.555	1597.40305556	11960	8684	25951.0669886	120065.512806
"34741"	"2013-08-04"	23	NA	3696	3696	2611.34722222	1634.85194444	10647	8039	550217.136005	134146.107696
"34742"	"2013-08-05"	6	NA	5102	5102	2801.66527778	1620.20222222	16870	10815	917803.159495	150178.877266
"34743"	"2013-08-05"	18	NA	10751	10751	8803.7825	5831.18611111	47142	27293	77142.7006015	949163.557235
"34744"	"2013-08-06"	2	NA	2866	2866	1318.62694444	767.411666667	6800	4185	15503.6414182	66275.3116199
"34745"	"2013-08-06"	14	NA	10439	10439	7883.05277778	5228.90833333	37833	22181	62832.5519471	331163.999214
"34746"	"2013-08-07"	9	NA	10230	10230	8693.26722222	5722.13833333	41157	25058	63487.2717751	356603.481189
"34747"	"2013-08-07"	10	NA	10208	10208	7717.16722222	4892.84222222	36149	21569	55042.3396912	303444.773189
"34748"	"2013-08-07"	22	NA	10705	10705	8821.40888889	5620.85111111	47805	27526	87923.803575	426067.814002
"34749"	"2013-08-08"	5	NA	2791	2791	1286.61333333	807.688611111	7272	4512	20686.4769169	85172.8193749
"34750"	"2013-08-08"	17	16	7833	7833	5738.72555556	4582.01638889	32651	19535	54034.6852032	299355.167705
"34751"	"2013-08-09"	1	NA	7015	7015	4987.63638889	2984.05777778	25858	15143	779190.59325	257162.576495
"34752"	"2013-08-09"	13	NA	9039	9039	7203.91611111	5279.88388889	37332	22022	69127.1852757	323210.785554
"34753"	"2013-08-10"	1	NA	9853	9853	7688.10638889	4690.40583333	43932	24040	311126.820325	360642.781553
"34754"	"2013-08-10"	13	NA	8815	8815	6542.51361111	4248.85083333	35583	19838	56231.9866574	280842.41716
"34755"	"2013-08-11"	8	NA	2118	2118	942.666666667	563.375555556	7188	3382	13256.049347	53909.8679256
"34756"	"2013-08-11"	21	NA	4209	4209	2971.97555556	1890.75527778	19915	9107	31946.6650725	145684.683791
"34757"	"2013-08-12"	4	NA	1874	1874	789.755	523.686666667	4190	2565	13140.5445036	51721.456601
"34758"	"2013-08-12"	16	NA	9192	9192	5460.93416667	3930.12305556	30903	17500	69210.6502593	282927.076783
"34759"	"2013-08-13"	0	NA	6600	6600	3476.49527778	2074.8775	17810	10372	453612.202914	177249.403453
"34760"	"2013-08-13"	12	NA	10514	10514	8388.77361111	6109.68638889	38838	22317	60011.2829329	342506.337016
"34761"	"2013-08-14"	7	NA	8206	8206	5555.48	3169.69722222	29871	18582	51881.9837586	242127.802438
"34762"	"2013-08-14"	19	NA	11209	11209	9461.45027778	6370.79805556	51134	29504	8913787.12237	440722.607161
"34763"	"2013-08-14"	20	NA	11160	11160	8806.05361111	5840.63083333	49491	28768	82246.3070917	418781.132461
"34764"	"2013-08-15"	3	NA	2911	2911	1350.82916667	793.257222222	7207	4140	15880.6606935	67232.2386798
"34765"	"2013-08-15"	15	NA	10227	10227	7488.4825	5481.89944444	35440	20358	622420.512518	341709.627245
"34766"	"2013-08-16"	11	NA	9883	9883	7076.99305556	4606.60166667	33584	19539	5922932.27187	286846.916012
"34767"	"2013-08-16"	23	NA	11016	11016	8944.68444444	5855.11222222	51374	27978	14774707.7326	421160.807548
"34768"	"2013-08-17"	6	NA	3350	3350	1624.04611111	1036.63055556	8756	5327	25680.5635158	101158.763922
"34769"	"2013-08-17"	18	NA	9781	9781	7367.44972222	4856.26361111	42328	22909	915433.212364	320888.536103
"34770"	"2013-08-18"	2	NA	8822	8822	6843.91916667	4029.30805556	37560	20405	69788.8610528	315115.322635
"34771"	"2013-08-18"	14	NA	8875	8875	6452.37666667	4315.35194444	33387	18938	10047731.5477	298566.23914
"34772"	"2013-08-19"	9	NA	9674	9674	7983.05055556	5176.71833333	38685	23246	10860199.5025	343038.976147
"34773"	"2013-08-19"	10	NA	9589	9589	6980.67138889	4290.96194444	33304	19644	56707.7573209	288447.272626
"34774"	"2013-08-19"	22	NA	9294	9294	6515.25805556	3859.24194444	34686	20167	11867643.4423	470304.746298
"34775"	"2013-08-20"	9	NA	10226	10226	8452.54972222	5345.18111111	39013	23860	67888.8805987	337911.636683
"34776"	"2013-08-20"	10	NA	10068	10068	7260.50222222	4585.73111111	34328	20580	54399.8538425	293627.673638
"34777"	"2013-08-20"	22	NA	10332	10332	7903.01833333	4951.63722222	43419	24842	79618.1182582	377245.574534
"34778"	"2013-08-21"	5	NA	2724	2724	1083.36638889	656.113611111	6190	3845	16721.147472	69827.4821696
"34779"	"2013-08-21"	17	NA	9894	9894	6688.41972222	5210.15083333	35480	20872	58953.8702002	334219.91461
"34780"	"2013-08-22"	1	NA	6429	6429	3415.74111111	1988.70472222	17007	9912	6268455.10428	161005.999616
"34781"	"2013-08-22"	13	5	10437	10437	8195.84888889	5910.67111111	43429	25418	1263348.74834	352049.437281
"34782"	"2013-08-23"	8	NA	9638	9638	7548.99	4652.53444444	37036	22577	60264.5233836	310377.0387
"34783"	"2013-08-23"	21	NA	11040	11040	8299.8175	5279.12694444	47079	26302	1080643.74214	387721.246309
"34784"	"2013-08-24"	4	NA	5999	5999	3483.07444444	2167.59	18143	10013	92516.5941916	176866.736449
"34785"	"2013-08-24"	16	NA	8641	8641	5345.76472222	3985.72166667	34431	19080	5063222.39067	271572.332946
"34786"	"2013-08-25"	0	NA	10418	10418	8905.5525	5781.73444444	49704	26890	82213.9428174	404205.991314
"34787"	"2013-08-25"	12	NA	8274	8274	6010.64055556	3744.69777778	34066	19057	409257.291677	272650.503354
"34788"	"2013-08-26"	7	NA	7535	7535	5007.32055556	2876.94444444	27192	17059	50577.3672494	228898.775871
"34789"	"2013-08-26"	19	NA	10399	10399	7819.06138889	4664.25027778	42969	25243	69499.9685403	361958.976658
"34790"	"2013-08-26"	20	0	10086	10086	7040.87222222	4271.90888889	40351	23426	8885634.93451	340269.170818
"34791"	"2013-08-27"	3	NA	1857	1857	793.176388889	474.667777778	4184	2518	9820.34076561	41025.4874226
"34792"	"2013-08-27"	15	NA	10052	10052	7231.8075	4868.5125	35552	20701	62381.8881229	312078.669568
"34793"	"2013-08-28"	11	25	10158	10158	7512.35111111	4854.78805556	36302	21429	56484.9245735	303343.208209
"34794"	"2013-08-28"	23	NA	10270	10270	7514.51361111	4470.62333333	38070	22160	78174.5812608	359015.113249
"34795"	"2013-08-29"	6	NA	5319	5319	2700.81805556	1556.00111111	16241	10252	34595.0533701	145368.283735
"34796"	"2013-08-29"	18	NA	11079	11079	9023.77444444	6729.99444444	45620	26655	76375.1871351	429073.175935
"34797"	"2013-08-30"	6	NA	5180	5180	2628.59444444	1541.4	15158	9500	4235189.51112	147063.877815
"34798"	"2013-08-30"	18	NA	10871	10871	8536.95055556	5635.82888889	45412	25796	76930.7897309	400813.021666
"34799"	"2013-08-31"	2	NA	8588	8588	6145.78166667	3466.50472222	32640	18004	60945.5242669	275898.155603
"34800"	"2013-08-31"	14	NA	9120	9120	6635.59	4142.7125	38046	20898	2065794.5516	299897.866425
"34801"	"2013-09-01"	11	NA	7057	7057	4910.51	2837.6725	29381	16391	48533.0449182	219602.85377
"34802"	"2013-09-01"	23	NA	7722	7722	6118.28472222	3944.01	37379	20451	63178.3553383	297900.418415
"34803"	"2013-09-02"	6	NA	2825	2825	1307.70138889	818.252777778	6840	4221	22371.758225	85406.2648568
"34804"	"2013-09-02"	18	NA	8718	8718	6166.90333333	3681.05	35122	19819	66712.1523522	293942.371085
"34805"	"2013-09-03"	2	NA	2568	2568	1134.62055556	709.117222222	5997	3511	14236.6456978	60297.7670981
"34806"	"2013-09-03"	14	NA	10352	10352	7613.50277778	4859.90777778	37147	21684	63374.7019081	320178.405933
"34807"	"2013-09-04"	9	NA	10361	10361	8862.50444444	6017.0425	40615	24821	62185.099472	358560.831369
"34808"	"2013-09-04"	10	NA	10359	10359	8012.52527778	5318.97555556	36369	22057	56140.3146999	318761.295275
"34809"	"2013-09-04"	22	NA	10657	10657	8195.43638889	4967.39222222	44413	25657	80074.4786458	380619.066544
"34810"	"2013-09-05"	5	NA	2825	2825	1072.43111111	675.171111111	6534	4073	17068.8053365	70674.6366838
"34811"	"2013-09-05"	17	NA	9889	9889	6682.91472222	5100.39333333	39225	22757	61863.3904129	344808.527267
"34812"	"2013-09-06"	1	NA	7838	7838	4609.1175	2579.35555556	23114	13405	45772.6561747	208584.785474
"34813"	"2013-09-06"	13	NA	9279	9279	7265.13194444	5260.63694444	37492	22454	64146.3430522	330695.064779
"34814"	"2013-09-07"	8	NA	6005	6005	3490.68222222	2046.23027778	19572	11777	38208.7635514	167754.955548
"34815"	"2013-09-07"	21	NA	11126	11126	8976.32888889	6165.82361111	50647	27854	75836.2539512	402054.352337
"34816"	"2013-09-08"	4	NA	6663	6663	3896.07111111	2393.60388889	21288	11670	45675.9626136	197113.661306
"34817"	"2013-09-08"	16	NA	9464	9464	6496.90861111	4824.47583333	37298	21053	72665.5410124	339911.033899
"34818"	"2013-09-09"	0	NA	6475	6475	3740.62944444	2236.97583333	19013	11131	46946.7827833	198674.403535
"34819"	"2013-09-09"	12	NA	10020	10020	7734.06388889	5261.07777778	37705	22562	63296.6281888	332367.025963
"34820"	"2013-09-10"	0	NA	7194	7194	4064.22416667	2441.26222222	20140	11857	45215.7462675	199271.194338
"34821"	"2013-09-10"	12	NA	10870	10870	8716.89805556	6270.68027778	40505	24151	62765.109256	365217.081803
"34822"	"2013-09-11"	7	NA	8776	8776	6550.60972222	4313.97194444	39161	24067	58137.1475383	294277.98256
"34823"	"2013-09-11"	19	NA	11242	11242	9425.91111111	6763.46916667	54820	32467	82491.1472162	470646.125113
"34824"	"2013-09-11"	20	NA	11191	11191	9218.11916667	6282.81888889	53291	31598	86045.5996598	450078.845887
"34825"	"2013-09-12"	3	NA	2910	2910	1387.46222222	799.944722222	7237	4302	15876.1541527	68566.7762663
"34826"	"2013-09-12"	15	NA	10446	10446	7804.99916667	6315.30611111	34915	20654	63195.7621257	354481.745628
"34827"	"2013-09-13"	11	NA	10886	10886	8871.085	6503.7675	40497	24414	67528.0836617	378175.966136
"34828"	"2013-09-13"	23	NA	11395	11395	9804.49472222	6719.06777778	56488	31159	95334.7949288	473612.166035
"34829"	"2013-09-14"	6	NA	3482	3482	1487.87583333	948.116111111	8425	5164	23211.0089337	92405.4952645
"34830"	"2013-09-14"	18	NA	10537	10537	8517.65111111	5755.80527778	53313	29397	75811.0035858	380018.652006
"34831"	"2013-09-15"	2	NA	9722	9722	7817.34861111	4843.31027778	45152	24834	81170.6012041	377096.963696
"34832"	"2013-09-15"	14	NA	9788	9788	7740.56055556	5508.06916667	42184	24106	74665.8832113	367671.285158
"34833"	"2013-09-16"	9	NA	10145	10145	9172.31583333	6498.60916667	39547	24348	65400.2573905	374081.756851
"34834"	"2013-09-16"	10	NA	10288	10288	8077.21305556	5446.13638889	35152	21415	60268.7040487	327844.523489
"34835"	"2013-09-16"	22	NA	10103	10103	7355.62138889	4455.70083333	40005	23265	79656.5454832	367266.694462
"34836"	"2013-09-17"	5	NA	2888	2888	1149.30888889	728.351388889	6766	4361	18343.737086	76719.3492031
"34837"	"2013-09-17"	17	NA	10176	10176	7257.07472222	5863.21777778	37125	22139	60500.1965948	358465.298151
"34838"	"2013-09-18"	1	NA	5829	5829	2745.84916667	1686.59555556	13775	8221	31012.2815581	138236.707819
"34839"	"2013-09-18"	13	NA	10890	10890	8363.01777778	5890.54722222	37813	22661	62874.7819178	351927.153866
"34840"	"2013-09-19"	8	NA	10267	10267	8657.48416667	6256.935	43723	27079	68487.8916233	380530.93107
"34841"	"2013-09-19"	21	NA	11818	11818	10014.9769444	6757.21638889	56879	32931	101637.565628	501171.044688
"34842"	"2013-09-20"	8	NA	10306	10306	8724.99444444	6137.38444444	42621	26161	69291.3379277	377890.937115
"34843"	"2013-09-20"	21	NA	11781	11781	9801.83416667	6698.70638889	55459	31263	89847.3923695	463804.438262
"34844"	"2013-09-21"	4	NA	6310	6310	3593.62083333	2207.43305556	19293	10642	43188.1778867	184656.712154
"34845"	"2013-09-21"	16	NA	9735	9735	6058.75222222	4792.30611111	37584	20884	64022.8712732	314117.096656
"34846"	"2013-09-22"	0	18	10910	10910	9509.94416667	7243.87333333	57176	30806	88269.8885634	462888.186842
"34847"	"2013-09-22"	12	NA	9289	9289	7380.88361111	5123.70194444	42560	24584	72528.2833127	354799.284343
"34848"	"2013-09-23"	7	NA	8257	8257	6085.86916667	4248.92388889	33624	20882	59064.3799039	291304.314048
"34849"	"2013-09-23"	19	NA	10995	10995	8989.0825	6114.84305556	48082	28173	78267.109495	429422.307449
"34850"	"2013-09-23"	20	NA	10866	10866	8506.92694444	5547.23916667	47621	28012	83012.9668685	413979.817713
"34851"	"2013-09-24"	3	NA	1901	1901	778.008333333	468.704444444	4221	2544	9580.05648839	40870.6554061
"34852"	"2013-09-24"	15	NA	10031	10031	7261.72194444	5587.22027778	34157	19991	58948.251909	326843.283626
"34853"	"2013-09-25"	11	NA	10562	10562	8028.73972222	5563.88305556	35512	21275	56070.581414	326067.239623
"34854"	"2013-09-25"	23	NA	10609	10609	7759.38361111	4785.12222222	39426	23207	79463.8801825	373362.436374
"34855"	"2013-09-26"	6	NA	5951	5951	3177.86305556	1915.71416667	18555	11981	37086.2497803	164187.227965
"34856"	"2013-09-26"	18	NA	11298	11298	9552.02583333	7183.34861111	48850	28825	79781.1129698	464926.681684
"34857"	"2013-09-27"	2	NA	5478	5478	3054.42277778	1729.21361111	16076	9391	31660.9635505	141541.21447
"34858"	"2013-09-27"	14	NA	10294	10294	7849.32805556	5949.26194444	38238	22826	69872.3945576	368794.577159
"34859"	"2013-09-28"	9	NA	7597	7597	5277.12888889	3165.37638889	30253	17632	46036.503033	223205.75008
"34860"	"2013-09-28"	10	NA	8673	8673	6504.58694444	4041.65416667	36046	20731	54851.9150344	274428.453845
"34861"	"2013-09-28"	22	NA	11222	11222	9348.74361111	6733.12472222	58637	31734	86818.5088217	449655.271059
"34862"	"2013-09-29"	5	NA	3926	3926	1782.79861111	1138.99805556	9488	5567	26945.2407733	108357.100968
"34863"	"2013-09-29"	17	NA	9555	9555	6734.64305556	5339.29777778	39125	22264	75602.5478908	358293.403587
"34864"	"2013-09-30"	5	NA	3061	3061	1322.42611111	836.520277778	7333	4696	23015.0754442	93419.5499025
"34865"	"2013-09-30"	17	NA	10151	10151	7397.19777778	5312.18583333	40145	23557	65459.9271688	361284.203314
"34866"	"2013-10-01"	11	NA	10499	10499	7484.9425	4884.00333333	34005	20690	54118.7002231	299278.769632
"34867"	"2013-10-01"	23	NA	9911	9911	6785.15222222	4030.99611111	34743	20225	70605.7132896	324708.306185
"34868"	"2013-10-02"	6	NA	5842	5842	2986.32027778	1720.17833333	18149	11675	34244.4901018	152337.578653
"34869"	"2013-10-02"	18	NA	11362	11362	9276.71527778	6800.14527778	49084	29208	77257.6606669	447166.431606
"34870"	"2013-10-03"	2	NA	3818	3818	1745.41805556	1031.42722222	9197	5577	20084.2684006	88097.7239012
"34871"	"2013-10-03"	14	NA	11132	11132	8814.76	6380.66611111	41010	24694	73095.4994371	392009.636315
"34872"	"2013-10-04"	9	NA	10854	10854	9284.67888889	6214.04555556	41433	25489	65341.1349434	371354.230061
"34873"	"2013-10-04"	10	NA	10840	10840	8493.97861111	5602.16583333	38502	23406	62357.8980257	343125.4056
"34874"	"2013-10-04"	22	NA	11613	11613	9631.8575	6609.41055556	57795	32372	95416.96888	471793.234109
"34875"	"2013-10-05"	5	NA	3566	3566	1534.80138889	978.656944444	7613	4681	22741.4055369	91614.3270671
"34876"	"2013-10-05"	17	NA	9805	9805	6689.43944444	5200.13638889	47889	26603	70439.8456282	347738.842963
"34877"	"2013-10-06"	1	NA	10637	10637	8791.37194444	5693.32944444	51585	28399	87001.1134107	421161.331564
"34878"	"2013-10-06"	13	NA	9760	9760	7789.37305556	5711.08694444	43159	24713	75411.2330384	380219.893726
"34879"	"2013-10-07"	8	NA	9713	9713	8185.57638889	5871.70138889	40281	25011	67370.7481306	361480.460623
"34880"	"2013-10-07"	21	NA	10382	10382	7498.11138889	4567.40083333	40994	24233	79699.746986	373132.965365
"34881"	"2013-10-08"	4	NA	1820	1820	688.304444444	448.379444444	3918	2438	10568.904105	43343.5972011
"34882"	"2013-10-08"	16	NA	9691	9691	5774.84694444	4563.23638889	29917	17752	55076.2186816	302439.400376
"34883"	"2013-10-09"	0	NA	8264	8264	4639.64861111	2714.65027778	23039	13725	48409.284719	221207.527586
"34884"	"2013-10-09"	12	NA	10969	10969	8526.25861111	5982.34888889	38698	23421	62388.3759056	356066.168027
"34885"	"2013-10-10"	0	NA	9124	9124	5339.49694444	3218.77916667	25796	15219	58067.4763069	263146.589889
"34886"	"2013-10-10"	12	NA	11210	11210	8833.165	6287.86166667	39729	24098	66510.9953191	378379.571522
"34887"	"2013-10-11"	7	NA	8907	8907	6454.29138889	4051.15361111	35970	22685	61364.5589797	296981.609931
"34888"	"2013-10-11"	19	NA	11743	11743	10336.5811111	7719.12694444	54522	31243	85535.9482959	496359.142968
"34889"	"2013-10-11"	20	NA	11786	11786	9824.89944444	7013.8125	54853	31115	87334.8421342	466967.241593
"34890"	"2013-10-12"	3	NA	8165	8165	5673.33666667	3282.28111111	28971	16108	55943.4341355	255750.412632
"34891"	"2013-10-12"	15	NA	9906	9906	7679.03916667	5683.72527778	42440	24040	68501.9560796	353001.591681
"34892"	"2013-10-13"	11	NA	8620	8620	6590.17111111	4350.22027778	38926	22425	62555.7660765	306477.011907
"34893"	"2013-10-13"	23	NA	7987	7987	5372.22222222	3221.13611111	29153	16704	61343.0313928	273203.150034
"34894"	"2013-10-14"	6	NA	4297	4297	2354.97777778	1451.245	13385	8671	33546.4827309	138943.075482
"34895"	"2013-10-14"	18	NA	9882	9882	7598.08444444	5095.96722222	46406	27278	75635.3334563	364901.05302
"34896"	"2013-10-15"	2	NA	2388	2388	1149.52222222	656.884166667	5942	3641	13275.2071157	57235.579869
"34897"	"2013-10-15"	14	NA	8984	8984	7356.97888889	5571.42722222	37188	22270	68240.6064447	352696.523921
"34898"	"2013-10-16"	9	NA	9792	9792	8363.75527778	5828.41055556	39544	24735	62147.5613807	354901.474495
"34899"	"2013-10-16"	10	NA	10108	10108	8224.89916667	5595.62638889	37245	22959	60026.8961271	338153.651369
"34900"	"2013-10-16"	22	NA	10623	10623	8530.47194444	5639.04472222	48623	28659	92996.468496	442886.565713
"34901"	"2013-10-17"	5	NA	3182	3182	1278.50527778	801.328611111	7193	4622	21059.3426395	87817.0353393
"34902"	"2013-10-17"	17	NA	10680	10680	7669.41	6047.50138889	42286	24808	68531.7236075	389952.975418
"34903"	"2013-10-18"	1	NA	8247	8247	4801.69388889	2875.00611111	23491	13891	49335.9415037	226809.19266
"34904"	"2013-10-18"	13	NA	9822	9822	7925.47305556	6046.76277778	37303	22463	66732.8604503	361617.700286
"34905"	"2013-10-19"	8	NA	6663	6663	4205.16083333	2491.65333333	24370	14749	45116.1792118	203014.747817
"34906"	"2013-10-19"	21	NA	11330	11330	9117.72805556	6056.11472222	53429	29479	78684.9628561	410731.874189
"34907"	"2013-10-20"	8	NA	5374	5374	3090.81861111	1731.68611111	17843	10860	37082.2348752	159067.348601
"34908"	"2013-10-20"	21	NA	9218	9218	6390.27777778	3990.90194444	35333	20320	71294.4678648	325629.365431
"34909"	"2013-10-21"	4	NA	2048	2048	887.801666667	573.200555556	4792	2971	14646.6126371	58638.7342246
"34910"	"2013-10-21"	16	NA	9709	9709	6045.75444444	4577.66416667	32415	19264	62796.8565769	321580.142742
"34911"	"2013-10-22"	0	NA	6746	6746	3777.51138889	2254.48277778	19193	11595	43026.1547479	190372.969763
"34912"	"2013-10-22"	12	NA	10629	10629	8025.835	5416.83611111	36501	22120	58327.1704775	327854.107056
"34913"	"2013-10-23"	7	NA	8890	8890	6472.10777778	4153.12583333	37553	23466	59607.2870815	294987.25527
"34914"	"2013-10-23"	19	NA	11833	11833	10420.9466667	7506.86555556	57497	34079	87507.7853986	507187.765614
"34915"	"2013-10-23"	20	NA	11766	11766	10078.6238889	6638.29027778	55178	32702	93159.3560426	480308.226603
"34916"	"2013-10-24"	3	NA	2523	2523	1108.08972222	630.296388889	5869	3496	12626.6081151	54751.5484099
"34917"	"2013-10-24"	15	NA	10844	10844	8284.18916667	6539.91666667	39189	23136	72580.198873	390613.965798
"34918"	"2013-10-25"	11	NA	10809	10809	8432.3725	5927.55805556	39494	24024	64368.7058281	358189.285276
"34919"	"2013-10-25"	23	NA	11533	11533	10022.8594444	6879.8025	60838	33592	102037.296924	501567.227003
"34920"	"2013-10-26"	6	NA	3759	3759	1727.6325	1090.20888889	9190	5736	26479.6250848	106007.144363
"34921"	"2013-10-26"	18	NA	10459	10459	8357.97444444	6595.5225	51457	28696	74407.1533176	389423.433187
"34922"	"2013-10-27"	2	NA	9917	9917	8096.0375	5195.87972222	47307	26091	87729.0714712	404752.571736
"34923"	"2013-10-27"	14	NA	9697	9697	7468.7275	5418.89888889	42089	24180	76639.5312448	368325.644423
